refcat,refcat_parcela,municipio,sigla_via,via,planta,puerta,escalera,clase_bien,uso,clave_uso,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,base_liquidable_eur,tipo_impositivo,cuota_ibi_eur,exento,bonificado,tasa_basura_eur,tasa_basura_registros,tiene_padron_tasas
2909808UK5320N0001SJ,2909808UK5320N,SAN ROMAN DE LOS MONTES,UR,REGADIOS DE SAN ROMAN 0025,OD,OS,T,UR,Residencial,V,275030.24,132802.80,142227.44,275030.24,0.42,1155.13,N,,,0,0
2371214UK5327S0001GY,2371214UK5327S,SAN ROMAN DE LOS MONTES,CL,VIRGEN DEL BUEN CAMINO 0016,OD,OS,T,UR,Residencial,V,17449.18,5620.18,11829.00,17449.18,0.42,73.29,N,,,0,0
2372628UK5327S0001BY,2372628UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0023,OD,OS,T,UR,Residencial,V,15288.85,936.67,14352.18,15288.85,0.42,64.21,N,,50.00,1,1
2372655UK5327S0001ZY,2372655UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0025,OD,OS,T,UR,Residencial,V,15288.85,936.67,14352.18,15288.85,0.42,64.21,N,,50.00,1,1
2372656UK5327S0001UY,2372656UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0019,OD,OS,T,UR,Residencial,V,15288.85,936.67,14352.18,15288.85,0.42,64.21,N,,50.00,1,1
2372657UK5327S0001HY,2372657UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0017,OD,OS,T,UR,Residencial,V,15288.85,936.67,14352.18,15288.85,0.42,64.21,N,,50.00,1,1
4719425UK5341N0001AL,4719425UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0042,OD,OS,T,UR,Residencial,V,19449.71,2985.72,16463.99,19449.71,0.42,81.69,N,,50.00,1,1
2270409UK5327S0001IY,2270409UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0034,OD,OS,T,UR,Residencial,V,72493.58,15369.70,57123.88,72493.58,0.42,304.47,N,,50.00,1,1
2471211UK5327S0001EY,2471211UK5327S,SAN ROMAN DE LOS MONTES,CL,JUAN CARLOS I 0022,OD,OS,T,UR,Residencial,V,35392.53,5136.23,30256.30,35392.53,0.42,148.65,N,,50.00,1,1
4421127UK5342S0001DZ,4421127UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0060,OD,OS,T,UR,Residencial,V,36107.67,2704.69,33402.98,36107.67,0.42,151.65,N,,50.00,1,1
4722434UK5342S0001LZ,4722434UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0001,OD,OS,T,UR,Residencial,V,76434.49,23670.90,52763.59,76434.49,0.42,321.02,N,,50.00,1,1
4331434UK5343S0001SG,4331434UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0067,OD,OS,T,UR,Residencial,V,48393.40,16405.36,31988.04,48393.40,0.42,203.25,N,,50.00,1,1
5421527UK5352S0001LW,5421527UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0029,OD,OS,T,UR,Residencial,V,93587.90,15293.98,78293.92,93587.90,0.42,393.07,N,,50.00,1,1
4722425UK5342S0001AZ,4722425UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0058,OD,OS,T,UR,Residencial,V,69990.00,18883.88,51106.12,69990.00,0.42,293.96,N,,50.00,1,1
2953905UK5325S0001LK,2953905UK5325S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 6R 0030,OD,OS,T,UR,Residencial,V,49944.46,15806.83,34137.63,49944.46,0.42,209.77,N,,50.00,1,1
4421151UK5342S0001PZ,4421151UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0024,OD,OS,T,UR,Residencial,V,31508.69,2704.69,28804.00,31508.69,0.42,132.34,N,,50.00,1,1
2470504UK5327S0001BY,2470504UK5327S,SAN ROMAN DE LOS MONTES,CL,IGLESIA 0013,OD,OS,T,UR,Residencial,V,10601.32,5261.12,5340.20,10601.32,0.42,44.53,N,,50.00,1,1
2372617UK5327S0001JY,2372617UK5327S,SAN ROMAN DE LOS MONTES,CL,VIRGEN DEL BUEN CAMINO 0017,OD,OS,T,UR,Residencial,V,55128.15,7856.56,47271.59,55128.15,0.42,231.54,N,,,0,0
4421123UK5342S0001MZ,4421123UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0046,OD,OS,T,UR,Residencial,V,36662.02,2774.96,33887.06,36662.02,0.42,153.98,N,,50.00,1,1
2370706UK5327S0001IY,2370706UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0011,OD,OS,T,UR,Residencial,V,35919.83,5989.00,29930.83,35919.83,0.42,150.86,N,,,0,0
2372615UK5327S0001XY,2372615UK5327S,SAN ROMAN DE LOS MONTES,CL,VIRGEN DEL BUEN CAMINO 0019,OD,OS,T,UR,Residencial,V,68307.92,11087.20,57220.72,68307.92,0.42,286.89,N,,,0,0
2169903UK5326N0001GR,2169903UK5326N,SAN ROMAN DE LOS MONTES,CR,SERRANILLOS 0001,OD,OS,T,UR,Residencial,V,164688.41,128143.90,36544.51,164688.41,0.42,691.69,N,,,0,0
3557425UK5335N0001YF,3557425UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0292,OD,OS,T,UR,Residencial,V,70435.61,13857.31,56578.30,70435.61,0.42,295.83,N,,50.00,1,1
4820901UK5342S0001SZ,4820901UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0008,OD,OS,T,UR,Residencial,V,33829.78,9027.45,24802.33,33829.78,0.42,142.09,N,,50.00,1,1
2471209UK5327S0001SY,2471209UK5327S,SAN ROMAN DE LOS MONTES,CL,JUAN CARLOS I 0018,OD,OS,T,UR,Residencial,V,116883.47,9562.14,107321.33,116883.47,0.42,490.91,N,,50.00,1,1
3828611UK5332N0001ZO,3828611UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S3 0174,OD,OS,T,UR,Residencial,V,38526.65,13474.43,25052.22,38526.65,0.42,161.81,N,,50.00,1,1
4421103UK5342S0001SZ,4421103UK5342S,SAN ROMAN DE LOS MONTES,AV,PLAYA 0003,OD,OS,T,UR,Residencial,V,36107.67,2704.69,33402.98,36107.67,0.42,151.65,N,,50.00,1,1
5026902UK5352N0001DJ,5026902UK5352N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0042,OD,OS,T,UR,Residencial,V,62246.93,17093.84,45153.09,62246.93,0.42,261.44,N,,50.00,1,1
3023505UK5332S0001YJ,3023505UK5332S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0255,OD,OS,T,UR,Residencial,V,62878.48,19439.59,43438.89,62878.48,0.42,264.09,N,,50.00,1,1
4243120UK5344S0001MO,4243120UK5344S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0244,OD,OS,T,UR,Residencial,V,74627.54,14502.23,60125.31,74627.54,0.42,313.44,N,,50.00,1,1
4452418UK5345S0001SE,4452418UK5345S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0393,OD,OS,T,UR,Residencial,V,113269.09,15662.80,97606.29,113269.09,0.42,475.73,N,,50.00,1,1
3727821UK5332N0001EO,3727821UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0292,OD,OS,T,UR,Residencial,V,72902.91,16557.80,56345.11,72902.91,0.42,306.19,N,,50.00,1,1
3937105UK5333N0001LE,3937105UK5333N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0291,OD,OS,T,UR,Residencial,V,62302.08,19360.90,42941.18,62302.08,0.42,261.67,N,,,0,0
5123909UK5352S0001UW,5123909UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0069,OD,OS,T,UR,Residencial,V,55244.85,15315.06,39929.79,55244.85,0.42,232.03,N,,50.00,1,1
4248604UK5344N0001QQ,4248604UK5344N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0385,OD,OS,T,UR,Residencial,V,30304.00,10042.59,20261.41,30304.00,0.42,127.28,N,,,0,0
3317508UK5331N0001JG,3317508UK5331N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0133,OD,OS,T,UR,Residencial,V,43982.82,16523.40,27459.42,43982.82,0.42,184.73,N,,,0,0
4520506UK5342S0001LZ,4520506UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SD 0020,OD,OS,T,UR,Residencial,V,59371.31,14233.16,45138.15,59371.31,0.42,249.36,N,,,0,0
4224903UK5342S0001YZ,4224903UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0084,OD,OS,T,UR,Residencial,V,66092.39,14059.63,52032.76,66092.39,0.42,277.59,N,,50.00,1,1
3857313UK5335N0001SF,3857313UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0305,OD,OS,T,UR,Residencial,V,70136.63,14675.75,55460.88,70136.63,0.42,294.57,N,,50.00,1,1
5421536UK5352S0001RW,5421536UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0038,OD,OS,T,UR,Residencial,V,62461.17,16670.91,45790.26,62461.17,0.42,262.34,N,,,0,0
2470804UK5327S0001OY,2470804UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0001,OD,OS,T,UR,Residencial,V,63451.23,13523.61,49927.62,63451.23,0.42,266.50,N,,50.00,1,1
3618904UK5331N0001QG,3618904UK5331N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0058,OD,OS,T,UR,Residencial,V,143814.83,14875.97,128938.86,143814.83,0.42,604.02,N,,50.00,1,1
5126909UK5352N0001XJ,5126909UK5352N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0037,OD,OS,T,UR,Residencial,V,45342.01,14472.02,30869.99,45342.01,0.42,190.44,N,,50.00,1,1
4152628UK5345S0001GE,4152628UK5345S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0340,OD,OS,T,UR,Residencial,V,32883.91,10035.94,22847.97,32883.91,0.42,138.11,N,,50.00,1,1
3156904UK5335N0001PF,3156904UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 6R 0117,OD,OS,T,UR,Residencial,V,45193.43,10969.92,34223.51,45193.43,0.42,189.81,N,,50.00,1,1
3527210UK5332N0001GO,3527210UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0317,OS,OS,T,UR,Residencial,V,134234.63,18392.11,115842.52,134234.63,0.42,563.79,N,,50.00,1,1
5123904UK5352S0001IW,5123904UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0074,OD,OS,T,UR,Residencial,V,45613.01,13263.66,32349.35,45613.01,0.42,191.57,N,,50.00,1,1
4624711UK5342S0001AZ,4624711UK5342S,SAN ROMAN DE LOS MONTES,CL,ISLA MALLORCA 0009,00,01,C,UR,Residencial,V,24496.82,2669.58,21827.24,24496.82,0.42,102.89,N,,50.00,1,1
3222434UK5332S0001MJ,3222434UK5332S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S2 0259,OD,OS,T,UR,Residencial,V,39508.83,12540.06,26968.77,39508.83,0.42,165.94,N,,50.00,1,1
2471506UK5327S0001BY,2471506UK5327S,SAN ROMAN DE LOS MONTES,CL,OLIVILLA 0021,OD,OS,T,UR,Residencial,V,29819.48,7179.79,22639.69,29819.48,0.42,125.24,N,,50.00,1,1
2370424UK5327S0001SY,2370424UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0018,OD,OS,T,UR,Residencial,V,9033.78,3884.95,5148.83,9033.78,0.42,37.94,N,,50.00,1,1
4816817UK5341N0001TL,4816817UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0004,OD,OS,T,UR,Residencial,V,62081.35,15525.81,46555.54,62081.35,0.42,260.74,N,,50.00,1,1
4816817UK5341N0001TL,4816817UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0004,OD,OS,T,UR,Residencial,V,62081.35,15525.81,46555.54,62081.35,0.42,260.74,N,,50.00,1,1
2372631UK5327S0001BY,2372631UK5327S,SAN ROMAN DE LOS MONTES,CL,SAN LUIS GONZAGA 0001,OD,OS,T,UR,Residencial,V,52438.39,3473.58,48964.81,52438.39,0.42,220.24,N,,,0,0
4918815UK5341N0001SL,4918815UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SG 0007,OD,OS,T,UR,Residencial,V,67722.73,14331.52,53391.21,67722.73,0.42,284.44,N,,50.00,1,1
3857309UK5335N0001EF,3857309UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0301,OD,OS,T,UR,Residencial,V,48177.62,11855.10,36322.52,48177.62,0.42,202.35,N,,,0,0
3106606UK5330N0001WZ,3106606UK5330N,SAN ROMAN DE LOS MONTES,UR,REGADIOS DE SAN ROMAN 0003,OD,OS,T,UR,Residencial,V,148634.43,55319.73,93314.70,148634.43,0.42,624.26,N,,50.00,1,1
2470802UK5327S0001FY,2470802UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0005,OD,OS,T,UR,Residencial,V,63122.89,7215.53,55907.36,63122.89,0.42,265.12,N,,50.00,1,1
4228809UK5342N0001UD,4228809UK5342N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S3 0122,OD,OS,T,UR,Residencial,V,55238.76,9772.39,45466.37,55238.76,0.42,232.00,N,,50.00,1,1
3632425UK5333S0001KA,3632425UK5333S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0204,OD,OS,T,UR,Residencial,V,86149.79,14030.13,72119.66,86149.79,0.42,361.83,N,,50.00,1,1
4719439UK5341N0001KL,4719439UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0082,OD,OS,T,UR,Residencial,V,14609.38,3477.48,11131.90,14609.38,0.42,61.36,N,,50.00,1,1
4719416UK5341N0001EL,4719416UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0034,OD,OS,T,UR,Residencial,V,23127.08,4355.64,18771.44,23127.08,0.42,97.13,N,,50.00,1,1
3557406UK5335N0001RF,3557406UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0270,OD,OS,T,UR,Residencial,V,41183.88,13927.56,27256.32,41183.88,0.42,172.97,N,,50.00,1,1
5218301UK5351N0001IM,5218301UK5351N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SH 0014,OD,OS,T,UR,Residencial,V,58966.43,19244.51,39721.92,58966.43,0.42,247.66,N,,50.00,1,1
4719711UK5341N0001HL,4719711UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SE 0049,OD,OS,T,UR,Residencial,V,67647.27,20148.42,47498.85,67647.27,0.42,284.12,N,,50.00,1,1
4331415UK5343S0001PG,4331415UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0036,OD,OS,T,UR,Residencial,V,65482.06,15997.20,49484.86,65482.06,0.42,275.02,N,,50.00,1,1
4558421UK5345N0001AK,4558421UK5345N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0477,OD,OS,T,UR,Residencial,V,68310.23,15873.56,52436.67,68310.23,0.42,286.90,N,,50.00,1,1
4626710UK5342N0001SD,4626710UK5342N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0097,OD,OS,T,UR,Residencial,V,45290.42,12328.61,32961.81,45290.42,0.42,190.22,N,,50.00,1,1
2670134UK5327S0001HY,2670134UK5327S,SAN ROMAN DE LOS MONTES,CL,ABAJO 0009,OD,OS,T,UR,Residencial,V,19664.40,15539.87,4124.53,19664.40,0.42,82.59,N,,,0,0
4334909UK5343S0001KG,4334909UK5343S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0023,OD,OS,T,UR,Residencial,V,70733.54,13798.98,56934.56,70733.54,0.42,297.08,N,,50.00,1,1
4626724UK5342N0001LD,4626724UK5342N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S1 0112,OD,OS,T,UR,Residencial,V,69874.27,12313.85,57560.42,69874.27,0.42,293.47,N,,50.00,1,1
4452402UK5345S0001PE,4452402UK5345S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 8R 0420,OD,OS,T,UR,Residencial,V,45104.98,15055.11,30049.87,45104.98,0.42,189.44,N,,50.00,1,1
4044901UK5344S0001TO,4044901UK5344S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0225,OD,OS,T,UR,Residencial,V,75099.01,12814.06,62284.95,75099.01,0.42,315.42,N,,50.00,1,1
2269403UK5326N0001PR,2269403UK5326N,SAN ROMAN DE LOS MONTES,CL,ERAS 0008,OD,OS,T,UR,Residencial,V,14704.38,8547.78,6156.60,14704.38,0.42,61.76,S,100%,,0,0
3748806UK5334N0001BB,3748806UK5334N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0215,OD,OS,T,UR,Residencial,V,48959.20,15501.21,33457.99,48959.20,0.42,205.63,N,,50.00,1,1
4824403UK5342S0001UZ,4824403UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SI 0011,OD,OS,T,UR,Residencial,V,74718.82,14120.76,60598.06,74718.82,0.42,313.82,N,,50.00,1,1
2370401UK5327S0001BY,2370401UK5327S,SAN ROMAN DE LOS MONTES,CL,REINA SOFIA 0008,OD,OS,T,UR,Residencial,V,29448.20,13685.89,15762.31,29448.20,0.42,123.68,N,,,0,0
4218818UK5341N0001EL,4218818UK5341N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SB 0025,OD,OS,T,UR,Residencial,V,75484.08,16734.16,58749.92,75484.08,0.42,317.03,N,,,0,0
3737416UK5333N0001RE,3737416UK5333N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0208,OD,OS,T,UR,Residencial,V,69531.49,13558.04,55973.45,69531.49,0.42,292.03,N,,50.00,1,1
2370427UK5327S0001HY,2370427UK5327S,SAN ROMAN DE LOS MONTES,CL,CASTILLO 0024,OD,OS,T,UR,Residencial,V,7335.33,3786.60,3548.73,7335.33,0.42,30.81,N,,50.00,1,1
3937115UK5333N0001DE,3937115UK5333N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S5 0286,OD,OS,T,UR,Residencial,V,53585.91,16872.54,36713.37,53585.91,0.42,225.06,N,,50.00,1,1
3828610UK5332N0001SO,3828610UK5332N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S3 0175,OD,OS,T,UR,Residencial,V,68502.12,14202.25,54299.87,68502.12,0.42,287.71,N,,50.00,1,1
4624727UK5342S0001DZ,4624727UK5342S,SAN ROMAN DE LOS MONTES,CL,MAR ALBORAN 0132,OD,OS,T,UR,Residencial,V,20444.57,6744.23,13700.34,20444.57,0.42,85.87,N,,50.00,1,1
4428909UK5342N0001KD,4428909UK5342N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S4 0074,OD,OS,T,UR,Residencial,V,107059.78,19434.66,87625.12,107059.78,0.42,449.65,B,50%,50.00,1,1
4719426UK5341N0001BL,4719426UK5341N,SAN ROMAN DE LOS MONTES,CL,MAR CRISTAL 0043,OD,OS,T,UR,Residencial,V,24005.25,5233.79,18771.46,24005.25,0.42,100.82,N,,50.00,1,1
4722413UK5342S0001XZ,4722413UK5342S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SC 0046,OD,OS,T,UR,Residencial,V,51428.37,17619.32,33809.05,51428.37,0.42,216.00,N,,50.00,1,1
5123911UK5352S0001ZW,5123911UK5352S,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA SJ 0067,OD,OS,T,UR,Residencial,V,72577.45,14626.57,57950.88,72577.45,0.42,304.83,N,,50.00,1,1
3357806UK5335N0001DF,3357806UK5335N,SAN ROMAN DE LOS MONTES,UR,SERR PLAYA S 7R 0200,OD,OS,T,UR,Residencial,V,22601.86,10147.59,12454.27,22601.86,0.42,94.93,N,,,0,0
