refcat,n_unidades,uso_dominante,es_mixta,valor_catastral_eur,valor_suelo_eur,valor_construccion_eur,cuota_ibi_eur,n_exentos,n_bonificados,habitantes_estimados,densidad_hab_por_unidad,via_referencia
2271510UK5327S,1,Residencial,0,47148.66,11747.78,35400.88,198.02,0,0,0.04,0.04,CL VIRGEN DEL BUEN CAMINO 0003
2571110UK5327S,1,Residencial,0,45014.49,12417.13,32597.36,189.06,0,0,0.5,0.5,CL VIÑAS LAS 0002
4917602UK5341N,1,Residencial,0,57531.83,16228.34,41303.49,241.63,0,0,2,2,UR SERR PLAYA SI 0049
4322505UK5342S,1,Residencial,0,49242.52,15722.51,33520.01,206.82,0,0,0.25,0.25,UR SERR PLAYA SA 0005
3828626UK5332N,1,Residencial,0,199994.86,16415.21,183579.65,839.98,0,0,4,4,UR SERR PLAYA S3 0158
4719421UK5341N,1,Residencial,0,27264.59,4917.66,22346.93,114.51,0,0,0,0,CL MAR CRISTAL 0038
2368665UK5326N,1,Residencial,0,43295.48,5023.04,38272.44,181.84,0,0,1,1,CL LOS CLAVELES 0012
2469933UK5326N,1,Residencial,0,63515.88,8242.95,55272.93,266.77,0,0,2,2,AV SERRANILLOS 0020
2269802UK5326N,1,Residencial,0,41284.74,5667.02,35617.72,173.40,0,0,0,0,AV CASTILLA LA MANCHA 0002
2269808UK5326N,1,Residencial,0,37593.06,5556.95,32036.11,157.89,0,0,0.33,0.33,AV CASTILLA LA MANCHA 0014
2473124UK5327S,1,Residencial,0,50293.59,5556.95,44736.64,211.23,0,0,1,1,CL ERA EMPEDRADA 0020
3615311UK5331N,1,Residencial,0,69068.72,12441.72,56627.00,290.09,0,0,2,2,UR SERR PLAYA S2 0272
5123950UK5352S,1,Residencial,0,112973.33,26246.36,86726.97,474.49,0,0,1,1,UR SERR PLAYA SH 0033
2266323UK5326N,1,Residencial,0,48104.45,3424.78,44679.67,202.04,0,0,2,2,CR SERRANILLOS 0028
4820927UK5342S,1,Residencial,0,25543.41,3196.46,22346.95,107.28,0,0,0,0,CL MAR CRISTAL 0025
3547219UK5334N,1,Residencial,0,63559.95,19594.14,43965.81,266.95,0,0,0,0,UR SERR PLAYA S 6R 0089
4520521UK5342S,1,Residencial,0,40755.14,16017.59,24737.55,171.17,0,0,1.5,1.5,UR SERR PLAYA SD 0005
2368636UK5326N,1,Residencial,0,38468.71,5023.04,33445.67,161.57,0,0,0.24,0.24,CL LOS CLAVELES 0003
2368642UK5326N,1,Residencial,0,38167.74,4636.64,33531.10,160.30,0,0,1.5,1.5,CL LOS CLAVELES 0015
23686A7UK5326N,1,Residencial,0,43708.40,5023.04,38685.36,183.58,0,0,0,0,CL HERREN DE HOYEROS 0009
23686B9UK5326N,1,Residencial,0,124297.75,23946.46,100351.29,522.05,0,0,0,0,CR SERRANILLOS 0000
4452407UK5345S,1,Residencial,0,87797.59,14050.52,73747.07,368.75,0,0,0,0,UR SERR PLAYA S 8R 0425
4520513UK5342S,1,Residencial,0,37830.83,13867.84,23962.99,158.89,0,0,0,0,UR SERR PLAYA SD 0044
4447219UK5344N,1,Residencial,0,68067.51,13952.16,54115.35,285.88,0,0,1,1,UR REGUERONES 0447
4331430UK5343S,1,Residencial,0,63375.25,15579.19,47796.06,266.18,0,0,0,0,UR SERR PLAYA S4 0054
4917502UK5341N,1,Residencial,0,52793.81,14893.54,37900.27,221.73,0,0,1,1,UR SERR PLAYA SI 0026
3727808UK5332N,1,Residencial,0,93500.78,15166.10,78334.68,392.70,0,0,0,0,UR SERR PLAYA S2 0281
4248621UK5344N,1,Residencial,0,80330.01,14974.32,65355.69,337.39,0,0,0,0,UR SERR PLAYA S 7R 0441
4447203UK5344N,1,Residencial,0,31588.89,9512.18,22076.71,132.67,0,0,0,0,UR SERR PLAYA S 8R 0516
4421147UK5342S,1,Residencial,0,31895.09,3091.08,28804.01,133.96,0,0,0,0,AV PLAYA 0028
4323913UK5342S,1,Residencial,0,53992.96,19305.40,34687.56,226.77,0,0,3,3,UR SERR PLAYA SA 0029
2570102UK5327S,1,Residencial,0,6735.65,3005.22,3730.43,28.29,0,0,2.92,2.92,CL IGLESIA 0011
2571109UK5327S,1,Residencial,0,40516.77,12171.24,28345.53,170.17,0,0,1.08,1.08,CL OLIVILLA 0006
4918814UK5341N,1,Residencial,0,77889.98,17239.97,60650.01,327.14,0,0,0,0,UR SERR PLAYA SG 0008
2471214UK5327S,1,Residencial,0,14939.30,5518.70,9420.60,62.75,0,0,2,2,CL JUAN CARLOS I 0026
4624782UK5342S,1,Residencial,0,22947.09,9694.84,13252.25,96.38,0,0,0,0,CL MAR ALBORAN 0016
3317528UK5331N,1,Residencial,0,59125.88,14261.27,44864.61,248.33,0,0,0,0,UR SERR PLAYA S2 0191
2368661UK5326N,1,Residencial,0,47799.35,5924.61,41874.74,200.76,0,0,0,0,CL LOS CLAVELES 0004
2368668UK5326N,1,Residencial,0,44837.13,5795.81,39041.32,188.32,0,0,2.61,2.61,CL LOS CLAVELES 0018
2469907UK5326N,1,Residencial,0,55078.09,7920.96,47157.13,231.33,0,0,1.67,1.67,CL LOS CEREALES 0001
2469929UK5326N,1,Residencial,0,43299.55,6849.60,36449.95,181.86,0,0,3.57,3.57,CL CAMINO 0013
2473116UK5327S,1,Residencial,0,50687.01,5950.37,44736.64,212.89,0,0,1,1,CL ERA EMPEDRADA 0004
2473121UK5327S,1,Residencial,0,51080.43,6343.78,44736.65,214.54,0,0,4,4,CL ERA EMPEDRADA 0014
5123946UK5352S,1,Residencial,0,64351.03,16425.03,47926.00,270.27,0,0,2.5,2.5,UR SERR PLAYA SH 0035
4248611UK5344N,1,Residencial,0,51255.56,14068.06,37187.50,215.27,0,0,0,0,UR SERR PLAYA S 8R 0433
3247403UK5334N,1,Residencial,0,76196.05,15785.76,60410.29,320.02,0,0,0,0,UR SERR PLAYA S 6R 0059
2470306UK5327S,1,Residencial,0,11866.83,7727.77,4139.06,49.84,0,0,1.5,1.5,PZ CONSTITUCION 0005
4719446UK5341N,1,Residencial,0,17467.38,4215.14,13252.24,73.36,0,0,0,0,CL MAR CRISTAL 0072
5123905UK5352S,1,Residencial,0,56974.70,17773.89,39200.81,239.29,0,0,0,0,UR SERR PLAYA SJ 0073
3632414UK5333S,1,Residencial,0,122509.48,13484.26,109025.22,514.54,0,0,3,3,UR SERR PLAYA S5 0193
2469903UK5326N,1,Residencial,0,46118.37,11037.44,35080.93,193.70,0,0,1.02,1.02,AV SERRANILLOS 0010
2368626UK5326N,1,Residencial,0,37257.31,4679.58,32577.73,156.48,0,0,1.02,1.02,CL LOS ROSALES 0010
2368631UK5326N,1,Residencial,0,36768.22,4937.17,31831.05,154.43,0,0,0,0,CL LOS ROSALES 0020
2372642UK5327S,1,Residencial,0,15620.02,2966.19,12653.83,65.60,0,0,1,1,CL SAN LUIS GONZAGA 0021
3106609UK5330N,1,Residencial,0,126598.40,59822.37,66776.03,531.71,0,0,0,0,UR REGADIOS DE SAN ROMAN 0006
4049305UK5344N,1,Residencial,0,36191.20,2877.52,33313.68,152.00,0,0,0.5,0.5,UR SERR PLAYA S 8R 0027
4331438UK5343S,1,Residencial,0,58531.68,15490.69,43040.99,245.83,0,0,0,0,UR SERR PLAYA S4 0064
2473120UK5327S,1,Residencial,0,51080.43,6343.78,44736.65,214.54,0,0,2,2,CL ERA EMPEDRADA 0012
4718705UK5341N,1,Residencial,0,106308.09,15761.17,90546.92,446.49,0,0,1,1,UR SERR PLAYA S4 0002
4556410UK5345N,1,Residencial,0,37878.05,13435.79,24442.26,159.09,0,0,0,0,UR SERR PLAYA S 8R 0418
4322518UK5342S,1,Residencial,0,56817.46,14514.17,42303.29,238.63,0,0,0,0,UR SERR PLAYA SA 0009
4138713UK5343N,1,Residencial,0,115505.43,26547.60,88957.83,485.12,0,0,0,0,UR SERR PLAYA S5 0271
5218304UK5351N,1,Residencial,0,67511.11,18883.88,48627.23,283.55,0,0,1,1,UR SERR PLAYA SH 0012
3947404UK5334N,1,Residencial,0,68698.69,16210.78,52487.91,288.53,0,0,4,4,UR SERR PLAYA S 7R 0240
4138707UK5343N,1,Residencial,0,81620.50,14408.79,67211.71,342.81,0,0,0,0,UR SERR PLAYA S5 0277
4652408UK5345S,1,Residencial,0,101231.99,14324.49,86907.50,425.17,0,0,0,0,UR SERR PLAYA S 8R 0465
3828615UK5332N,1,Residencial,0,53632.33,13292.47,40339.86,225.26,0,0,0,0,UR SERR PLAYA S3 0117
4719723UK5341N,1,Residencial,0,57917.98,16228.34,41689.64,243.26,0,0,9.44,9.44,UR SERR PLAYA SE 0003
3834503UK5333S,1,Residencial,0,56146.99,13705.55,42441.44,235.82,0,0,2,2,UR SERR PLAYA S5 0309
3834504UK5333S,1,Residencial,0,74083.29,26093.20,47990.09,311.15,0,0,1,1,UR SERR PLAYA S5 0308
4322511UK5342S,1,Residencial,0,89262.27,20148.42,69113.85,374.90,0,0,4.5,4.5,UR SERR PLAYA SA 0015
2670133UK5327S,1,Residencial,0,39204.39,11556.54,27647.85,164.66,0,0,1.58,1.58,CL ABAJO 0011
4629202UK5342N,1,Residencial,0,73077.39,16710.26,56367.13,306.93,0,0,1,1,UR SERR PLAYA S4 0048
3156910UK5335N,1,Residencial,0,37730.30,14050.52,23679.78,158.47,0,0,1,1,UR SERR PLAYA S 6R 0123
5126908UK5352N,1,Residencial,0,61735.13,16129.99,45605.14,259.29,0,0,0,0,UR SERR PLAYA SI 0036
4323901UK5342S,1,Residencial,0,61484.26,22598.85,38885.41,258.23,0,0,0.04,0.04,UR SERR PLAYA SA 0024
4722415UK5342S,1,Residencial,0,46382.04,20710.45,25671.59,194.80,0,0,0,0,UR SERR PLAYA SC 0048
3618911UK5331N,1,Residencial,0,103343.81,14462.88,88880.93,434.04,0,0,4,4,UR SERR PLAYA S1 0129
2370423UK5327S,1,Residencial,0,5322.50,3887.28,1435.22,22.35,0,0,0,0,CL CORREOS 0001
5020410UK5352S,1,Residencial,0,85990.35,31962.11,54028.24,361.16,0,0,0,0,UR SERR PLAYA SE 0037
2368688UK5326N,1,Residencial,0,44586.83,6414.03,38172.80,187.26,0,0,0,0,CL HERREN DE HOYEROS 0002
23686A0UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0026
23686A1UK5326N,1,Residencial,0,43310.66,4952.78,38357.88,181.90,0,0,0,0,CL HERREN DE HOYEROS 0028
3857303UK5335N,1,Residencial,0,56518.41,12785.96,43732.45,237.38,0,0,0,0,UR SERR PLAYA S 7R 0265
2368647UK5326N,1,Residencial,0,44218.29,5903.15,38315.14,185.72,0,0,1.52,1.52,CL VIOLETAS 0010
2368650UK5326N,1,Residencial,0,43295.27,4980.10,38315.17,181.84,0,0,4,4,CL VIOLETAS 0004
2372645UK5327S,1,Residencial,0,135625.63,20139.07,115486.56,569.63,0,0,4,4,CL SAN LUIS GONZAGA 0002
2469908UK5326N,1,Residencial,0,45977.77,5854.37,40123.40,193.11,0,0,0.24,0.24,CL LOS CEREALES 0003
2269703UK5326N,1,Residencial,0,34498.94,6396.87,28102.07,144.90,0,0,0,0,CL JARDINES 0004
2469930UK5326N,1,Residencial,0,47234.48,9659.72,37574.76,198.38,0,0,8.5,8.5,CL CAMINO 0015
2571305UK5327S,1,Residencial,0,54421.30,9257.51,45163.79,228.57,0,0,0.04,0.04,CL VIÑAS LAS 0003
2368667UK5326N,1,Residencial,0,45051.80,6010.47,39041.33,189.22,0,0,2.83,2.83,CL LOS CLAVELES 0016
2473103UK5327S,1,Residencial,0,50195.24,5458.61,44736.63,210.82,0,0,1.67,1.67,CL HINOJOSA 0043
2473110UK5327S,1,Residencial,0,52914.51,6540.49,46374.02,222.24,0,0,0,0,CL HINOJOSA 0029
4719423UK5341N,1,Residencial,0,16109.68,3231.59,12878.09,67.66,0,0,0,0,CL MAR CRISTAL 0040
3632404UK5333S,1,Residencial,0,97300.65,16095.56,81205.09,408.66,0,0,5,5,UR SERR PLAYA S5 0219
3737403UK5333N,1,Residencial,0,72108.10,14644.84,57463.26,302.85,0,0,0,0,UR SERR PLAYA S5 0233
4520528UK5342S,1,Residencial,0,61200.34,18729.32,42471.02,257.04,0,0,0,0,UR SERR PLAYA SD 0013
4323914UK5342S,1,Residencial,0,68496.71,22270.06,46226.65,287.69,0,0,0,0,UR SERR PLAYA SA 0028
4323905UK5342S,1,Residencial,0,88958.35,22284.11,66674.24,373.63,0,0,0,0,UR SERR PLAYA SA 0020
4046510UK5344N,1,Residencial,0,42034.63,13073.98,28960.65,176.55,0,0,0,0,UR SERR PLAYA S 7R 0226
3222405UK5332S,1,Residencial,0,111706.40,12830.22,98876.18,469.17,0,0,1,1,UR SERR PLAYA S2 0230
3222406UK5332S,1,Residencial,0,69255.02,12884.30,56370.72,290.87,0,0,0,0,UR SERR PLAYA S2 0229
3222407UK5332S,1,Residencial,0,42102.24,11104.11,30998.13,176.83,0,0,0,0,UR SERR PLAYA S2 0228
4322510UK5342S,1,Residencial,0,144128.56,37676.47,106452.09,605.34,0,0,0,0,UR SERR PLAYA SA 0001
4626701UK5342N,1,Residencial,0,43836.53,14162.90,29673.63,184.11,0,0,0,0,UR SERR PLAYA S1 0088
2370703UK5327S,1,Residencial,0,24629.11,4567.95,20061.16,103.44,0,0,1.54,1.54,CL JUAN CARLOS I 0001
4719731UK5341N,1,Residencial,0,43331.12,15975.43,27355.69,181.99,0,0,0.5,0.5,UR SERR PLAYA SE 0011
3247401UK5334N,1,Residencial,0,54903.67,15806.83,39096.84,230.60,0,0,0.03,0.03,UR SERR PLAYA S 6R 0022
2371202UK5327S,1,Residencial,0,44368.46,3219.90,41148.56,186.35,0,0,7.8,7.8,CL DR LOPEZ TIMONEDA 0001
3932308UK5333S,1,Residencial,0,84455.52,24967.06,59488.46,354.71,0,0,0,0,UR SERR PLAYA S5 0318
3527201UK5332N,1,Residencial,0,39518.34,13641.64,25876.70,165.98,0,0,0,0,UR SERR PLAYA S2 0326
2368699UK5326N,1,Residencial,0,43090.44,4917.66,38172.78,180.98,0,0,0,0,CL HERREN DE HOYEROS 0024
2368689UK5326N,1,Residencial,0,43345.78,4987.91,38357.87,182.05,0,0,0,0,CL HERREN DE HOYEROS 0004
2368690UK5326N,1,Residencial,0,43310.66,4952.78,38357.88,181.90,0,0,1.83,1.83,CL HERREN DE HOYEROS 0006
23686A2UK5326N,1,Residencial,0,44171.46,5998.66,38172.80,185.52,0,0,0,0,CL HERREN DE HOYEROS 0030
23686A3UK5326N,1,Residencial,0,45529.15,6217.34,39311.81,191.22,0,0,0,0,CL HERREN DE HOYEROS 0001
3748828UK5334N,1,Residencial,0,63000.50,10140.94,52859.56,264.60,0,0,2,2,UR SERR PLAYA S 7R 0220
3748830UK5334N,1,Residencial,0,62513.18,10755.65,51757.53,262.56,0,0,0,0,UR SERR PLAYA S 7R 0221
2368629UK5326N,1,Residencial,0,36939.96,5108.91,31831.05,155.15,0,0,1.5,1.5,CL LOS ROSALES 0016
2368633UK5326N,1,Residencial,0,36596.50,4765.45,31831.05,153.71,0,0,2.04,2.04,CL LOS ROSALES 0024
3727824UK5332N,1,Residencial,0,91755.05,15598.88,76156.17,385.37,0,0,1,1,UR SERR PLAYA S2 0284
4056511UK5345N,1,Residencial,0,61870.17,12842.16,49028.01,259.85,0,0,0,0,UR SERR PLAYA S 8R 0330
4558425UK5345N,1,Residencial,0,42262.28,13404.18,28858.10,177.50,0,0,0,0,UR SERR PLAYA S 8R 0473
4719428UK5341N,1,Residencial,0,16320.43,3442.35,12878.08,68.55,0,0,0,0,CL MAR CRISTAL 0053
3252615UK5335S,1,Residencial,0,30393.12,16720.10,13673.02,127.65,0,0,0,0,UR SERR PLAYA S 6R 0098
2470302UK5327S,1,Residencial,0,12450.46,4152.67,8297.79,52.29,0,0,0.78,0.78,CL REINA SOFIA 0022
4049302UK5344N,1,Residencial,0,24733.35,2787.58,21945.77,103.88,0,0,0,0,UR SERR PLAYA S 8R 0026
4722444UK5342S,1,Residencial,0,68691.93,19755.01,48936.92,288.51,0,0,0,0,UR SERR PLAYA SC 0012
4127206UK5342N,1,Residencial,0,131447.33,13395.76,118051.57,552.08,0,1,6,6,UR SERR PLAYA S3 0144
3618901UK5331N,1,Residencial,0,69742.30,14723.52,55018.78,292.92,0,0,3,3,UR SERR PLAYA S1 0065
3818406UK5331N,1,Residencial,0,100590.72,21637.80,78952.92,422.48,0,0,3,3,UR SERR PLAYA S1 0011
3222410UK5332S,1,Residencial,0,42445.17,17487.27,24957.90,178.27,0,0,1,1,UR SERR PLAYA S2 0225
4357106UK5345N,1,Residencial,0,111737.57,39722.22,72015.35,469.30,0,0,1,1,UR SERR PLAYA S 8R 0356
5025602UK5352N,1,Residencial,0,75600.61,15258.85,60341.76,317.52,0,0,1,1,UR SERR PLAYA SI 0059
2956109UK5325N,1,Residencial,0,74464.49,15241.29,59223.20,312.75,0,0,0,0,UR SERR PLAYA S 6R 0035
4719415UK5341N,1,Residencial,0,24737.98,8149.28,16588.70,103.90,0,0,0,0,CL MAR CRISTAL 0037
5421545UK5352S,1,Residencial,0,58697.10,16523.40,42173.70,246.53,0,0,0,0,UR SERR PLAYA SJ 0044
3727820UK5332N,1,Residencial,0,102959.95,22844.08,80115.87,432.43,0,0,0,0,UR SERR PLAYA S2 0293
5322402UK5352S,1,Residencial,0,59052.83,18326.56,40726.27,248.02,0,0,0,0,UR SERR PLAYA SJ 0076
5123926UK5352S,1,Residencial,0,43443.77,19136.80,24306.97,182.46,0,0,1,1,UR SERR PLAYA SH 0058
3722715UK5332S,1,Residencial,0,65156.77,14448.15,50708.62,273.66,0,0,0,0,UR SERR PLAYA S1 0068
4629209UK5342N,1,Residencial,0,99624.97,15864.42,83760.55,418.42,0,0,0,0,UR SERR PLAYA S4 0045
2368685UK5326N,1,Residencial,0,44064.36,5023.04,39041.32,185.07,0,0,0,0,CL LOS CLAVELES 0023
3106605UK5330N,1,Residencial,0,140674.20,68437.32,72236.88,590.83,0,0,0,0,UR REGADIOS DE SAN ROMAN 0009
4624784UK5342S,1,Residencial,0,17946.38,6814.49,11131.89,75.37,0,0,0,0,CL MAR ALBORAN 0014
4820929UK5342S,1,Residencial,0,16250.19,3372.10,12878.09,68.25,0,0,0,0,CL MAR CRISTAL 0027
2471527UK5327S,1,Residencial,0,28357.67,6954.99,21402.68,119.10,0,0,0,0,CL VIRGEN DEL BUEN CAMINO 0038
3156906UK5335N,1,Residencial,0,88989.39,14524.69,74464.70,373.76,0,0,2,2,UR SERR PLAYA S 6R 0119
4819805UK5341N,1,Residencial,0,160098.46,18229.82,141868.64,672.41,0,0,1,1,UR SERR PLAYA S4 0008
2610102UK5321S,1,Residencial,0,45841.94,15407.64,30434.30,192.54,0,0,0,0,TN SECTOR 6 1411
3222429UK5332S,1,Residencial,0,86392.11,20162.48,66229.63,362.85,0,0,0,0,CL CABO DE SAN ROQUE 0210
4719706UK5341N,1,Residencial,0,68864.14,17436.69,51427.45,289.23,0,0,0,0,UR SERR PLAYA SE 0044
3532311UK5333S,1,Residencial,0,89846.25,15628.37,74217.88,377.35,0,0,2,2,UR SERR PLAYA S2 0328
4820951UK5342S,1,Residencial,0,19019.27,3688.24,15331.03,79.88,0,0,0,0,CL MAR CRISTAL 0005
4915906UK5341N,1,Residencial,0,60713.96,14767.08,45946.88,255.00,0,0,2,2,UR SERR PLAYA SH 0042
2369403UK5326N,1,Residencial,0,23120.14,6333.96,16786.18,97.10,0,0,0,0,CL ERAS 0005
3834505UK5333S,1,Residencial,0,62004.48,17551.20,44453.28,260.42,0,0,0,0,UR SERR PLAYA S5 0307
3853804UK5335S,1,Residencial,0,43670.54,11240.40,32430.14,183.42,0,0,0,0,UR SERR PLAYA S 7R 0252
5218313UK5351N,1,Residencial,0,91629.48,20310.02,71319.46,384.84,0,0,1.04,1.04,UR SERR PLAYA SH 0003
2371212UK5327S,1,Residencial,0,11039.24,1483.09,9556.15,46.36,0,0,0.11,0.11,CL VIRGEN DEL BUEN CAMINO 0018
4821301UK5342S,1,Residencial,0,36553.17,19979.84,16573.33,153.52,0,0,0,0,UR SERR PLAYA SD 0031
4920602UK5342S,1,Residencial,0,62597.72,18237.55,44360.17,262.91,0,0,1.04,1.04,UR SERR PLAYA SE 0024
2372624UK5327S,1,Residencial,0,46643.95,6752.05,39891.90,195.90,0,0,0,0,CL DR LOPEZ TIMONEDA 0012
2370432UK5327S,1,Residencial,0,19928.77,1760.20,18168.57,83.70,0,0,3.33,3.33,CL GRANADILLO 0014
4331422UK5343S,1,Residencial,0,63158.36,14448.15,48710.21,265.27,0,0,0,0,UR SERR PLAYA S4 0093
5126916UK5352N,1,Residencial,0,48341.81,14050.52,34291.29,203.04,0,0,0.04,0.04,UR SERR PLAYA SJ 0003
4556414UK5345N,1,Residencial,0,37059.75,10604.61,26455.14,155.65,0,0,1,1,UR SERR PLAYA S 8R 0405
4149113UK5344N,1,Residencial,0,60320.81,17443.69,42877.12,253.35,0,0,1,1,UR SERR PLAYA S 7R 0379
4334929UK5343S,1,Residencial,0,175875.72,25882.72,149993.00,738.68,0,0,4,4,UR SERR PLAYA S5 0331
2471505UK5327S,1,Residencial,0,69503.45,5084.86,64418.59,291.91,0,0,0,0,CL OLIVILLA 0023
3156917UK5335N,1,Residencial,0,51455.28,16010.55,35444.73,216.11,0,0,0,0,UR SERR PLAYA S 6R 0113
3828624UK5332N,1,Residencial,0,74447.25,14630.09,59817.16,312.68,0,0,2,2,UR SERR PLAYA S3 0160
4722429UK5342S,1,Residencial,0,58691.14,16973.00,41718.14,246.50,0,0,0.67,0.67,UR SERR PLAYA SC 0062
4224919UK5342S,1,Residencial,0,78817.05,14285.86,64531.19,331.03,0,0,0,0,UR SERR PLAYA S1 0039
4617814UK5341N,1,Residencial,0,55777.87,16340.73,39437.14,234.27,0,0,3,3,UR SERR PLAYA SF 0005
4452417UK5345S,1,Residencial,0,59766.54,15272.91,44493.63,251.02,0,0,1,1,UR SERR PLAYA S 8R 0392
3317522UK5331N,1,Residencial,0,61691.23,14354.69,47336.54,259.10,0,0,1,1,CL CABO DE SAN ROQUE 0159
2269702UK5326N,1,Residencial,0,35710.07,6010.47,29699.60,149.98,0,0,0,0,CL JARDINES 0002
2469919UK5326N,1,Residencial,0,49948.89,7376.50,42572.39,209.79,0,0,2.04,2.04,CL CAMINO 0001
2368628UK5326N,1,Residencial,0,37068.75,5237.69,31831.06,155.69,0,0,0.5,0.5,CL LOS ROSALES 0014
2372641UK5327S,1,Residencial,0,13270.12,2266.78,11003.34,55.73,0,0,1,1,CL SAN LUIS GONZAGA 0019
2571304UK5327S,1,Residencial,0,84990.42,23210.60,61779.82,356.96,0,0,0,0,CL OLIVILLA 0012
2473122UK5327S,1,Residencial,0,50834.54,6097.90,44736.64,213.51,0,0,0,0,CL ERA EMPEDRADA 0016
2473112UK5327S,1,Residencial,0,52619.45,6245.42,46374.03,221.00,0,0,0.67,0.67,CL HINOJOSA 0025
4816814UK5341N,1,Residencial,0,60091.14,13811.64,46279.50,252.38,0,0,0.75,0.75,UR SERR PLAYA SI 0007
4421138UK5342S,1,Residencial,0,36107.67,2704.69,33402.98,151.65,0,0,0,0,AV PLAYA 0056
4719434UK5341N,1,Residencial,0,15294.66,4692.84,10601.82,64.24,0,0,0,0,CL MAR CRISTAL 0077
4331412UK5343S,1,Residencial,0,133801.25,29369.86,104431.39,561.97,0,0,0,0,UR SERR PLAYA S4 0032
3222408UK5332S,1,Residencial,0,47882.64,14590.75,33291.89,201.11,0,0,0,0,UR SERR PLAYA S2 0227
3222438UK5332S,1,Residencial,0,85159.87,19011.75,66148.12,357.67,0,0,0,0,UR SERR PLAYA S2 0237
5421507UK5352S,1,Residencial,0,45713.50,16490.61,29222.89,192.00,0,0,0.03,0.03,UR SERR PLAYA SJ 0010
2371606UK5327S,1,Residencial,0,19868.97,3639.06,16229.91,83.45,0,0,0.07,0.07,CL REINA SOFIA 0013
5123910UK5352S,1,Residencial,0,65377.77,14387.71,50990.06,274.59,0,0,0,0,UR SERR PLAYA SJ 0068
4820920UK5342S,1,Residencial,0,16285.31,3407.23,12878.08,68.40,0,0,2,2,CL MAR CRISTAL 0020
5020409UK5352S,1,Residencial,0,37721.48,11184.19,26537.29,158.43,0,0,0,0,UR SERR PLAYA SE 0036
2670125UK5327S,1,Residencial,0,16394.93,2176.04,14218.89,68.86,0,0,0,0,CL ABAJO 0019
3421102UK5332S,1,Residencial,0,94220.33,13154.78,81065.55,395.73,0,0,0,0,CL CABO DE SAN ROQUE 0150
4719401UK5341N,1,Residencial,0,28497.22,7868.28,20628.94,119.69,0,0,0,0,CL MAR CRISTAL 0068
4331414UK5343S,1,Residencial,0,102925.99,15736.57,87189.42,432.29,0,0,0,0,UR SERR PLAYA S4 0035
5421553UK5352S,1,Residencial,0,46999.70,14443.92,32555.78,197.40,0,0,0,0,UR SERR PLAYA SJ 0059
3252617UK5335S,1,Residencial,0,110093.19,16509.35,93583.84,462.39,0,0,1,1,UR SERR PLAYA S 6R 0100
4719724UK5341N,1,Residencial,0,65547.40,17464.78,48082.62,275.30,0,0,0,0,UR SERR PLAYA SE 0004
5126910UK5352N,1,Residencial,0,54442.92,14696.84,39746.08,228.66,0,0,0,0,UR SERR PLAYA SI 0038
4722410UK5342S,1,Residencial,0,65659.12,18054.92,47604.20,275.77,0,0,0,0,UR SERR PLAYA SC 0043
5018520UK5351N,1,Residencial,0,91698.61,16734.16,74964.45,385.13,0,0,0,0,UR SERR PLAYA SG 0023
5020401UK5352S,1,Residencial,0,181267.06,32286.70,148980.36,761.32,0,0,2.5,2.5,UR SERR PLAYA SE 0028
4520502UK5342S,1,Residencial,0,55335.77,15062.14,40273.63,232.41,0,0,0,0,UR SERR PLAYA SD 0016
4520507UK5342S,1,Residencial,0,64637.06,13432.29,51204.77,271.48,0,0,0,0,UR SERR PLAYA SD 0021
4331427UK5343S,1,Residencial,0,75224.87,14074.38,61150.49,315.94,0,0,1.5,1.5,UR SERR PLAYA S4 0057
3737421UK5333N,1,Residencial,0,35768.55,15574.28,20194.27,150.23,0,0,0,0,UR SERR PLAYA S5 0213
3853818UK5335S,1,Residencial,0,50167.55,14482.56,35684.99,210.70,0,0,0,0,UR SERR PLAYA S 7R 0247
2170802UK5327S,1,Residencial,0,116426.11,27451.20,88974.91,488.99,0,0,3,3,CL TALAVERA 0004
4218811UK5341N,1,Residencial,0,89762.41,18659.07,71103.34,377.00,0,0,0.03,0.03,UR SERR PLAYA SB 0022
3615301UK5331N,1,Residencial,0,111257.20,25554.23,85702.97,467.28,0,0,3,3,UR SERR PLAYA S2 0276
2368673UK5326N,1,Residencial,0,44751.27,5709.95,39041.32,187.96,0,0,0,0,CL LOS CLAVELES 0028
2469914UK5326N,1,Residencial,0,47276.73,6498.35,40778.38,198.56,0,0,1,1,CL LOS CEREALES 0015
2469917UK5326N,1,Residencial,0,70708.38,7903.40,62804.98,296.98,0,0,1.5,1.5,AV SERRANILLOS 0014
2469934UK5326N,1,Residencial,0,69531.24,8178.55,61352.69,292.03,0,0,2.61,2.61,AV SERRANILLOS 0018
5421557UK5352S,1,Residencial,0,60523.65,16115.94,44407.71,254.20,0,0,0,0,UR SERR PLAYA SJ 0055
2270411UK5327S,1,Residencial,0,10386.74,6010.47,4376.27,43.62,0,0,0.33,0.33,CL GRANADILLO 0017
5421544UK5352S,1,Residencial,0,75739.19,18031.48,57707.71,318.10,0,0,0,0,UR SERR PLAYA SJ 0043
3532310UK5333S,1,Residencial,0,69972.24,15234.96,54737.28,293.88,0,0,4,4,UR SERR PLAYA S2 0329
2371604UK5327S,1,Residencial,0,44713.85,13004.52,31709.33,187.80,0,0,1.5,1.5,CL JUAN CARLOS I 0011
